,APD,ALB,AVY,BLL,CE,CF,DOW,DWDP,EMN,ECL,FMC,FCX,IP,IFF,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK
2015-02-17,153.46,54.79,53.99,74.39,57.84,298.71,,,75.87,111.67,64.43,20.95,56.98,117.2,,89.94,143.67,52.01,24.19,48.68,82.22,235.85,46.65,286.1,80.76,
2015-02-18,153.87,54.86,54.08,77.16,57.99,296.2,,,75.53,111.56,64.03,21.29,57.26,118.27,,89.49,144.95,52.67,24.74,48.25,83.63,236.24,47.05,288.05,81.07,
2015-02-19,156.08,54.43,53.8,73.85,58.01,304.38,,,74.69,111.77,63.73,21.11,56.84,120.1,,91.24,145.0,53.02,24.46,48.14,83.05,235.5,47.68,286.76,81.26,
2015-02-20,157.66,55.47,54.08,73.19,57.55,308.39,,,75.47,112.53,64.01,21.28,57.59,121.4,,90.47,143.24,53.08,25.58,48.48,83.67,236.64,48.18,289.75,80.98,
2015-02-23,156.1,55.56,54.49,73.75,58.33,312.68,,,75.9,111.41,63.74,20.59,57.41,121.24,,91.55,143.43,52.97,25.96,48.0,84.24,236.49,47.91,289.56,80.22,
2015-02-24,156.98,56.08,54.64,72.56,57.89,311.88,,,75.84,113.0,63.84,21.22,56.76,122.63,,91.32,143.29,53.19,25.81,48.65,82.89,236.77,48.3,290.62,80.73,
2015-02-25,157.05,56.33,54.43,72.16,57.84,307.24,,,76.24,115.65,64.26,21.5,56.81,121.87,,89.59,142.49,53.56,26.05,47.71,82.1,235.67,47.55,287.75,82.38,
2015-02-26,156.63,56.3,54.3,72.42,57.21,306.61,,,75.29,116.15,63.62,21.11,56.76,121.84,,86.75,141.63,53.2,26.31,47.26,82.71,235.84,48.1,287.7,82.39,
2015-02-27,156.14,56.57,53.55,71.71,57.11,306.23,,,74.46,115.54,63.41,21.63,56.41,121.93,,85.91,142.33,53.26,26.33,47.03,82.86,235.38,47.13,285.2,83.0,
2015-03-02,158.13,56.68,53.93,72.66,58.25,311.37,,,75.41,115.96,64.59,21.13,56.98,122.77,,86.1,143.35,53.53,25.89,47.13,83.06,237.7,47.51,290.89,84.5,
2015-03-03,156.06,56.74,53.26,72.3,57.97,311.23,,,74.32,116.19,64.0,20.99,56.63,121.69,,86.49,143.0,52.61,25.62,47.15,81.51,234.54,46.83,285.93,84.77,
2015-03-04,154.74,55.4,53.23,71.3,59.0,304.94,,,74.46,116.18,63.26,20.87,56.24,121.22,,87.24,142.83,51.9,25.19,47.41,80.29,235.34,46.58,285.91,84.6,
2015-03-05,154.86,55.28,53.0,70.99,58.47,303.29,,,73.55,116.77,62.33,20.19,55.57,120.88,,87.98,142.46,50.43,25.3,47.64,79.08,235.45,46.14,289.17,84.97,
2015-03-06,152.61,54.83,52.25,70.82,57.62,298.04,,,72.13,114.69,61.21,19.44,55.19,119.01,,87.4,140.69,49.03,23.3,47.03,77.83,231.97,45.27,286.44,84.75,
2015-03-09,153.89,54.9,52.41,70.34,57.73,304.27,,,72.1,115.88,61.31,19.62,55.05,120.69,,87.6,139.87,49.33,22.42,47.19,78.23,232.29,46.09,285.74,84.35,
2015-03-10,152.1,54.34,51.65,70.02,56.32,292.92,,,70.96,114.89,59.94,18.84,54.29,117.6,,84.38,137.62,48.33,21.77,46.17,77.83,227.67,45.41,281.46,82.43,
2015-03-11,151.3,53.54,51.69,68.97,56.69,290.77,,,70.37,114.5,60.22,18.81,54.04,117.18,,85.11,138.89,47.85,22.24,46.48,77.56,225.18,45.46,280.95,83.24,
2015-03-12,153.29,53.65,52.33,69.94,57.21,291.9,,,70.62,115.81,60.62,18.89,54.86,119.5,,86.02,143.49,47.74,22.29,47.18,79.58,229.7,46.17,285.23,85.1,
2015-03-13,152.0,52.94,52.01,69.17,55.81,292.64,,,69.64,114.47,60.25,18.14,54.69,118.04,,83.72,141.81,46.83,22.3,46.79,78.47,227.91,45.7,285.24,84.61,
2015-03-16,152.63,52.79,52.69,70.41,55.53,293.01,,,69.24,115.17,60.09,17.97,54.83,118.99,,85.27,142.37,46.9,22.3,47.3,78.27,230.08,46.22,288.14,85.11,
2015-03-17,152.64,52.49,52.23,69.73,55.01,289.43,,,68.92,114.31,59.35,17.42,54.73,117.9,,82.66,142.35,47.29,22.12,47.41,77.98,227.26,46.06,286.05,85.1,
2015-03-18,154.68,52.75,52.83,70.95,56.18,294.8,,,70.77,115.7,59.2,18.23,55.13,118.15,,86.81,142.49,47.55,22.87,49.27,79.66,229.64,46.77,282.8,85.77,
2015-03-19,152.24,51.67,53.0,70.57,55.47,290.03,,,68.94,115.01,58.95,17.26,54.25,118.49,,85.02,138.68,46.33,22.82,46.1,79.04,226.17,46.53,284.49,84.2,
2015-03-20,152.71,52.25,53.49,71.2,56.18,290.23,,,69.46,115.27,59.63,18.41,55.34,119.92,,85.53,138.5,46.5,22.95,47.14,80.86,229.06,46.72,290.0,84.05,
2015-03-23,151.89,51.91,53.3,71.75,55.55,289.99,,,69.59,114.28,59.81,19.33,54.66,119.69,,86.38,139.62,46.87,23.14,47.64,78.94,226.43,46.43,287.86,84.31,
2015-03-24,152.18,52.0,52.97,71.51,55.61,295.01,,,69.24,113.58,59.03,19.18,54.6,119.51,,86.04,140.69,46.92,22.86,47.02,78.75,225.49,46.08,285.86,85.14,
2015-03-25,150.66,51.18,52.41,70.14,55.17,293.75,,,68.85,113.82,57.96,19.09,53.9,117.08,,85.4,139.96,46.53,22.48,46.76,76.68,222.46,45.1,281.35,83.94,
2015-03-26,151.16,51.0,52.15,69.75,54.99,294.25,,,68.83,114.26,58.16,19.5,54.21,116.7,,87.86,142.12,46.73,22.16,47.11,77.34,221.3,45.05,279.32,84.01,
2015-03-27,152.75,51.55,52.36,69.33,55.03,288.66,,,68.71,114.24,57.02,18.8,54.42,117.18,,86.56,141.73,46.05,22.23,46.5,77.79,222.96,45.27,281.68,84.17,
2015-03-30,153.8,52.43,53.66,70.9,56.17,290.98,,,70.4,114.79,57.8,19.38,55.21,118.5,,87.77,142.84,47.36,22.02,47.33,78.85,224.49,45.92,284.24,85.39,
2015-03-31,151.28,52.84,52.91,70.64,55.86,283.68,,,69.26,114.38,57.25,18.95,55.49,117.4,,87.8,139.8,46.06,21.71,47.53,78.19,225.54,45.56,284.5,84.3,
2015-04-01,150.09,52.57,52.98,70.3,55.42,284.14,,,68.2,113.54,57.02,18.97,54.9,116.97,,88.63,138.1,45.47,22.72,46.31,76.79,224.46,45.29,285.82,84.22,
2015-04-02,151.04,52.89,53.0,70.38,55.46,280.22,,,68.07,113.37,56.71,19.0,54.67,117.39,,87.98,137.36,45.87,22.34,47.26,76.24,223.58,45.09,284.35,84.31,
2015-04-06,152.09,55.0,53.4,72.14,56.54,281.32,,,69.48,114.64,57.17,19.15,54.31,118.62,,90.95,139.34,45.89,22.58,46.74,77.24,224.22,45.56,286.88,84.47,
2015-04-07,151.18,55.25,53.31,71.31,56.76,281.25,,,69.91,114.57,57.26,18.98,53.97,118.19,,91.83,135.81,45.84,22.17,47.01,76.53,224.9,45.22,287.6,83.23,
2015-04-08,150.97,55.88,53.86,72.57,57.3,284.95,,,70.2,115.34,57.31,18.82,54.49,118.21,,91.26,136.19,46.0,22.08,47.59,78.34,226.13,46.23,290.65,83.2,
2015-04-09,152.05,59.01,53.72,72.1,58.42,284.81,,,71.9,115.86,57.36,18.78,54.49,118.26,,90.74,137.01,46.0,22.23,47.79,78.28,228.34,46.63,291.05,82.79,
2015-04-10,151.92,58.75,54.04,72.42,58.92,284.52,,,72.3,116.36,58.38,18.3,56.28,118.97,,91.41,138.54,45.85,22.33,48.22,78.75,229.5,46.3,290.65,83.34,
2015-04-13,150.58,58.38,53.93,72.56,57.63,284.01,,,72.12,115.43,58.71,18.26,55.62,118.77,,91.1,138.0,45.62,22.57,47.36,78.5,229.59,46.04,289.8,83.03,
2015-04-14,151.84,58.97,53.07,72.91,57.28,282.4,,,73.2,116.15,58.52,18.95,55.0,118.91,,93.3,138.19,45.61,22.82,47.81,76.9,227.96,45.22,290.19,83.25,
2015-04-15,152.35,59.31,52.48,72.52,57.73,286.68,,,75.32,117.02,59.67,20.67,54.73,118.67,,96.52,142.18,45.95,23.55,48.52,76.62,227.27,44.46,288.73,83.81,
2015-04-16,151.59,58.74,51.89,71.75,58.14,292.96,,,75.35,116.83,59.18,20.83,54.67,118.66,,95.91,142.01,46.02,23.62,47.38,77.16,226.75,44.48,283.81,82.75,
2015-04-17,149.85,59.05,51.07,71.8,67.18,291.23,,,75.86,115.2,58.02,20.67,54.05,116.28,,95.65,140.24,45.32,23.57,46.41,76.76,226.61,44.05,282.14,81.93,
2015-04-20,151.37,59.19,51.43,72.11,66.54,287.97,,,75.71,116.15,58.1,20.66,54.65,117.67,,96.35,139.97,45.0,23.52,47.38,77.02,227.68,44.15,281.91,81.77,
2015-04-21,151.93,58.75,51.5,72.06,65.94,285.82,,,74.53,115.88,57.95,20.23,52.52,116.82,,96.55,138.37,44.69,23.51,46.81,69.02,227.05,43.8,282.42,81.37,
2015-04-22,151.47,58.94,51.78,71.98,65.75,285.64,,,76.08,116.05,58.11,20.57,53.04,115.99,,97.11,137.24,44.65,22.77,46.82,70.68,226.4,44.33,281.64,80.91,
2015-04-23,150.6,58.95,51.51,72.47,65.1,289.77,,,75.3,115.85,58.6,20.07,52.88,116.57,,97.57,138.24,44.88,23.45,48.42,70.04,225.88,44.79,282.36,82.33,
2015-04-24,150.06,59.0,51.91,74.56,65.85,294.44,,,75.47,115.59,58.57,20.82,53.67,115.85,,100.83,138.53,44.99,24.98,48.11,70.0,223.31,44.74,282.62,83.47,
2015-04-27,151.06,58.52,51.96,74.61,65.58,288.55,,,75.95,116.09,58.85,21.82,53.32,116.18,,103.53,135.92,44.6,25.59,48.6,69.34,220.85,44.2,282.91,83.12,
2015-04-28,152.96,59.45,51.84,74.44,65.85,287.84,,,75.75,112.97,59.1,22.68,53.46,116.95,,104.14,136.1,44.3,26.35,49.56,68.32,220.76,44.43,281.88,83.09,
2015-04-29,151.87,60.25,54.61,73.84,66.27,291.5,,,76.29,114.41,59.93,22.89,53.07,116.24,,104.45,136.3,44.03,26.48,49.19,68.53,222.17,44.12,279.2,83.07,
2015-04-30,143.43,59.7,55.59,73.41,66.36,287.47,,,76.22,111.98,59.31,23.27,53.72,114.75,,103.52,142.65,44.0,26.49,48.86,69.19,221.56,45.6,278.0,85.52,
2015-05-01,146.6,60.44,56.16,74.44,67.17,294.5,,,78.74,113.95,60.23,23.66,54.03,117.42,,104.5,147.83,44.98,26.49,49.0,69.87,224.55,46.93,282.16,88.33,
2015-05-04,147.58,60.12,56.64,74.91,66.96,293.8,,,78.66,113.97,60.37,23.39,53.74,118.23,,103.87,148.39,44.66,26.05,49.22,70.17,225.03,47.42,280.04,88.1,
2015-05-05,145.41,60.0,56.87,73.0,66.62,290.21,,,79.54,112.36,59.34,23.35,50.95,116.6,,102.97,146.88,44.11,25.95,48.9,68.02,221.58,46.67,274.93,85.5,
2015-05-06,145.55,60.0,57.72,72.21,66.76,294.6,,,78.97,112.5,59.5,23.26,51.81,118.1,,103.26,149.09,44.34,25.65,48.59,69.02,222.05,46.9,277.89,87.35,
2015-05-07,146.19,62.83,57.7,71.65,66.5,300.09,,,78.31,113.28,59.45,22.91,52.0,118.22,,101.79,150.58,44.49,25.82,48.66,69.2,224.91,47.97,281.4,89.5,
2015-05-08,147.97,63.16,58.2,72.3,67.3,310.86,,,80.08,114.79,60.95,23.29,52.49,119.44,,103.83,154.89,45.46,26.04,48.9,69.92,229.05,47.91,287.2,90.47,
2015-05-11,146.01,63.25,58.31,71.94,66.45,308.39,,,80.1,113.58,60.68,22.97,52.86,119.3,,103.42,153.78,45.0,26.36,48.93,69.63,227.33,48.48,286.95,91.29,
2015-05-12,144.48,62.68,58.26,71.16,65.73,303.32,,,78.7,113.45,57.77,22.73,52.12,114.4,,103.23,150.75,44.84,26.65,48.33,68.9,224.49,47.95,288.71,90.23,
2015-05-13,144.95,62.54,59.83,71.51,66.52,305.34,,,78.28,114.01,58.87,22.61,52.56,112.69,,104.4,153.97,45.42,27.31,48.76,69.63,225.4,47.99,287.93,90.87,
2015-05-14,147.62,63.63,60.51,71.97,66.93,304.29,,,78.21,115.99,58.29,22.8,53.62,115.05,,104.21,154.67,45.56,27.2,49.6,70.69,228.8,49.37,291.3,92.72,
2015-05-15,148.48,64.38,60.52,73.01,67.0,306.73,,,78.25,116.12,58.36,22.83,53.27,115.43,,104.74,155.32,46.62,27.69,49.32,70.54,231.7,48.95,291.22,91.99,
2015-05-18,147.93,63.26,60.21,73.68,67.5,307.57,,,77.93,115.85,57.69,22.13,53.62,115.28,,104.4,155.31,46.68,27.55,49.05,70.71,230.93,49.72,291.05,92.18,
2015-05-19,147.51,62.7,61.0,73.21,67.01,310.25,,,77.05,115.73,57.34,21.29,53.62,115.89,,101.23,154.26,46.6,27.05,47.95,70.38,229.99,49.63,292.44,92.34,
2015-05-20,147.12,62.54,61.03,72.94,67.44,310.96,,,77.29,115.57,57.25,21.08,53.24,117.53,,101.81,153.5,47.28,27.66,48.06,70.92,228.93,49.64,287.67,91.94,
2015-05-21,147.99,62.71,61.96,72.51,68.1,317.09,,,78.13,116.04,57.79,21.35,53.1,118.26,,103.42,154.58,47.43,27.0,47.77,70.97,229.23,49.43,287.45,91.85,
2015-05-22,146.77,61.87,62.58,72.87,67.85,320.92,,,78.06,115.26,58.26,20.99,53.1,118.35,,102.9,152.3,47.03,27.01,48.1,70.62,229.19,49.32,286.51,91.58,
2015-05-26,146.04,61.16,62.08,71.67,67.27,319.09,,,76.4,113.82,57.72,20.08,52.52,117.1,,100.62,151.15,46.47,26.55,47.19,70.08,226.72,49.04,286.39,90.28,
2015-05-27,147.54,61.32,63.18,72.31,68.29,321.33,,,76.58,114.45,57.95,20.15,52.91,118.82,,101.34,152.89,46.59,27.03,47.81,70.62,229.14,49.87,289.74,90.97,
2015-05-28,148.2,60.59,62.81,71.86,68.64,321.65,,,76.51,114.8,57.92,20.16,52.71,119.27,,101.46,151.07,46.53,27.47,47.58,70.5,229.82,49.47,289.91,90.5,
2015-05-29,146.76,60.15,61.91,70.99,68.85,315.88,,,76.77,114.65,57.17,19.65,51.83,119.04,,101.1,149.01,45.85,27.24,47.3,69.18,228.89,48.7,288.18,89.93,
2015-06-01,147.45,59.85,61.88,71.43,69.1,316.61,,,76.67,115.06,56.6,19.35,51.82,117.51,,101.43,147.06,45.36,27.17,47.59,68.24,229.03,49.18,288.24,89.57,
2015-06-02,148.15,60.66,60.77,70.99,69.62,319.27,,,76.95,115.67,56.43,20.46,51.17,116.44,,102.32,149.38,45.27,26.95,49.41,68.21,228.25,48.85,286.52,90.2,
2015-06-03,148.34,61.45,61.14,71.44,70.64,321.82,,,78.27,116.36,57.54,19.87,51.24,114.47,,102.78,147.86,45.41,26.38,49.77,68.5,229.99,48.74,287.26,89.14,
2015-06-04,145.93,61.27,60.56,70.45,69.79,318.47,,,77.79,114.02,56.47,19.52,51.15,112.48,,99.48,148.0,44.58,26.8,49.06,68.17,228.77,48.31,282.21,88.62,
2015-06-05,145.58,61.13,60.8,70.88,70.15,317.87,,,77.28,114.01,56.07,19.65,51.17,111.12,,99.68,148.1,44.31,25.91,48.92,68.53,228.63,48.52,280.38,89.12,
2015-06-08,144.54,60.69,60.69,71.62,69.74,315.32,,,77.86,113.6,55.58,19.4,50.53,110.34,,99.48,148.67,44.03,25.84,48.52,67.8,228.1,49.11,278.3,88.55,
2015-06-09,144.43,60.6,61.23,71.3,70.2,315.59,,,77.84,113.66,55.13,20.02,50.36,109.76,,101.83,148.61,43.93,24.41,48.31,67.12,229.25,49.56,278.17,88.08,
